user,text,date,location,fav_count,re_count,no_followers,hashtags
PeteIn280,@mcham2021 @declamare Because not discriminating against those most likely to have COVID during a pandemic would be… https://t.co/HG94gUF51y,2021-06-24 17:29:13,,1,0,115,[]
juanlozano70,"Nearly all COVID-19 deaths in the U.S. now are in people not vaccinated, a staggering demonstration of how effectiv… https://t.co/qjyuf5T1dj",2021-06-24 17:29:03,"Houston, Texas",0,0,2052,[]
CFRAOttawa,"The Ottawa Hospital is shutting down its COVID-19 vaccine clinic, making a shift in the local response to the pande… https://t.co/1iimETcPxN",2021-06-24 17:28:17,Ottawa Ontario Canada,9,1,63065,[]
rtoffanin1,"""What a coronavirus outbreak 20,000 years ago tells us about today’s pandemic."" BY CARL ZIMMER | NYT #Science… https://t.co/8Y9rm4WYIL",2021-06-24 17:27:21,"Italia, Europa, Mondo",0,0,631,['Science']
StephenKhan,COVID vaccine weekly: G7 donations unlikely to bring pandemic to an end by 2022 https://t.co/wKot0wIYMW via @ConversationUK,2021-06-24 17:26:47,"Highams Park, London",0,0,3356,[]
jmmuriu,Vaccine nationalism is killing us. We need an internationalist approach.  We must develop a common plan to produce… https://t.co/E9y4P3a7Dk,2021-06-24 17:24:32,,0,0,2512,[]
gian_gonella,"""What a coronavirus outbreak 20,000 years ago tells us about today’s pandemic."" by BY CARL ZIMMER via NYT #science… https://t.co/FunVL1tyiV",2021-06-24 17:23:35,Torino,0,0,115,['science']
DrDerekDorman,"""What a coronavirus outbreak 20,000 years ago tells us about today’s pandemic."" by BY CARL ZIMMER via NYT… https://t.co/AWPDHaw8j7",2021-06-24 17:22:10,"Billerica, MA",0,0,49,[]
dacuratola,"""What a coronavirus outbreak 20,000 years ago tells us about today’s pandemic."" by BY CARL ZIMMER via NYT New York… https://t.co/emoZ0vXmh6",2021-06-24 17:21:33,New York,0,0,277,[]
ChrisDunnCFI,"New Science News: ""What a coronavirus outbreak 20,000 years ago tells us about today’s pandemic."" by BY CARL ZIMMER… https://t.co/zkX9CSrFji",2021-06-24 17:21:16,"Gulf Shores, AL",0,0,2639,[]
RohanChindooroy,A recent @IMFNewsblog explained there is no ending the economic crisis without stopping #COVID19. We must be prepar… https://t.co/AP6EkqffWa,2021-06-24 17:17:14,"London, England",0,0,326,['COVID19']
maleficent7918,@CCLcaribecrew She had a choice and made it. Why does that mean we have to live with it. If you’re in the health in… https://t.co/sClIgFB4Uw,2021-06-24 17:16:22,Earth,2,0,347,[]
AlexBerenson,1/ UPDATE: @cdcgov’s own data show clearly the vaccine is more likely to get teens hospitalized than a #Covid infec… https://t.co/aVfSUwsjso,2021-06-24 17:11:56,New York,1643,780,275405,['Covid']
S1776frdm,"Nurse Who Already Had COVID-19 Fired for Refusing Vaccine: Hospital Is ‘Kicking us to the Curb’ 
She said they work… https://t.co/0XaVpTyqgV",2021-06-24 17:08:10,West,0,1,4184,[]
hcheroesIL,"Healthcare providers continue to face immense challenges due to the COVID-19 pandemic. 

https://t.co/MG6QVGrIl3",2021-06-24 17:07:48,,0,0,74,[]
atsearlycareer,"If you or someone you know has questions about the COVID-19 vaccine, watch this video from the ATS and narrated by… https://t.co/4C5gxiLjj5",2021-06-24 17:01:56,"New York, USA",4,3,4045,[]
UCCharterSchool,Have you gotten your vaccine? The Chicago Defender spoke with vaccinated teens and young adults 16-25 to hear their… https://t.co/dZbRx75v8G,2021-06-24 17:01:15,"Chicago, IL",0,0,826,[]
TheMyNigeria,“Africa needs solutions to help it navigate through the very challenging times posed by the Covid-19 pandemic.” Con… https://t.co/uq0oFcuJrA,2021-06-24 17:00:02,"Lagos, Nigeria",0,0,457,[]
seantkeenan,How Did Fauci And Moderna Send Covid Vaccine To NC University Before Pandemic? https://t.co/xPtHIQMZse,2021-06-24 16:58:45,,2,1,1335,[]
FarnoushAmiri,"Nearly all U.S. COVID deaths now are people who weren’t vaccinated, a staggering demonstration of how effective the… https://t.co/RXhEgOPBYh",2021-06-24 16:58:13,"Columbus, OH",2,0,3634,[]
sarahdwire,"Nearly all COVID-19 deaths in the U.S. now are in people who weren’t vaccinated, a staggering demonstration of how… https://t.co/C75u9XCqtd",2021-06-24 16:53:24,"Washington, DC",4,3,17152,[]
UnluOktay,"The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better
Persistent hype around mRNA vaccine technology is n… https://t.co/gk0ouj5BfB",2021-06-24 16:49:19,Istanbul / Turkey,0,0,493,[]
dvmmum,"Nearly all COVID-19 deaths in U.S. are now in people not vaccinated, a demonstration of how effective the shots hav… https://t.co/Dx0pwV9eJD",2021-06-24 16:49:11,"Thousand Oaks, CA",12,1,1435,[]
BeeBloeser,"Today is the day of my virtual launch of Vaccines &amp; Bayonets on Gavin Roy Presents YouTube Channel, at 430pm PDT. P… https://t.co/ePO8qFUV4z",2021-06-24 16:47:30,United States,0,1,27,[]
yarotrof,"U.S. to deliver 3 million doses of J&amp;J vaccine to Afghanistan, which is battling its deadliest wave of the pandemic… https://t.co/T2Eq5dg4Fg",2021-06-24 16:44:54,Home is where my suitcase is,30,11,35676,[]
swapneilparikh,"“Pandemic-vaccine success… was never just about the technology. You needed a good vaccine, sure—but to get it out t… https://t.co/RtQAHtxUMF",2021-06-24 16:43:57,,7,1,4271,[]
DMoKreis,"@GraniteGeek Uh, umm . . . the whole purpose of the vaccine is to keep people from getting COVID when exposed to it… https://t.co/FGtEP2ZtjK",2021-06-24 16:43:36,"Concord, NH",1,0,831,[]
HHHN_Advocacy,"The COVID pandemic has caused the largest drop in US life expectancy since WW2, particularly in communities of colo… https://t.co/2iX4zSfjA6",2021-06-24 16:42:25,"Queensbury, NY",1,0,29,[]
LatinoLdnOnt,"COVID-19 updates, June 23: Less Pfizer, more Moderna – what you need to know about 2nd shots in Quebec https://t.co/LMNWfncffK",2021-06-24 16:34:45,"London, Canada",0,0,7098,[]
DrArwady,"3/4
This is a global pandemic - I firmly believe that COVID-19 vaccine must be available across the globe. But righ… https://t.co/zDuj1rPI3F",2021-06-24 16:32:51,"Chicago, IL",1,0,1093,[]
ZGatelo93,Day 470 of the pandemic. When it comes to the Delta variant of Covid-19 a new study show that both the Pfizer and M… https://t.co/CcriQFRq65,2021-06-24 16:30:09,Northridge CA,0,0,167,[]
WSJ,"The U.S. plans to deliver three million Johnson &amp; Johnson coronavirus vaccine doses next week to Afghanistan, which… https://t.co/27rYgmgibZ",2021-06-24 16:30:08,"New York, NY",70,25,18838374,[]
GloriousAlive,"Vax first,  then the pandemic 
 https://t.co/R9Zpi5H89Z",2021-06-24 16:30:05,,2,0,591,[]
Patrykia,"Nearly all COVID-19 deaths in the U.S. now are non-vaccinated people, a staggering demonstration of how effective s… https://t.co/5OsI8qBuDT",2021-06-24 16:29:13,,0,0,2508,[]
lenubienne,"""The increase in the wealth....is more than enough to prevent anyone on Earth from falling into poverty because of… https://t.co/x7dBCpy5Jp",2021-06-24 16:20:00,Venus,6,4,12607,[]
trueb06,"@thisagametoyou @Carolyn_Stebner @GovTimWalz Bill Clinton couldn't keep a blow job secret...

Yet you think all the… https://t.co/YZoSn9vXHM",2021-06-24 16:13:16,,2,0,38,[]
RenaldoGouws,The government has had 454 days to ensure the healthcare system is ready to deal with the Covid-19 pandemic and to… https://t.co/OlnqTogm2O,2021-06-24 16:08:08,South Africa,623,158,24878,[]
epitomeof3,@JDW714 @RobfromMO @TommyLambertOKC @medwoman1 @PaulStetson13 @RickySi16087724 @nonothing68 @mathmomma24 @Vickie627… https://t.co/tBlQ7h199Q,2021-06-24 16:06:27,,3,1,344,[]
ECRepMalta,"Your COVID-19 vaccine questions answered in 15 seconds ⏱️

Microbiologist Peter Piot takes up the challenge!

9️⃣… https://t.co/MgsB2LeKcS",2021-06-24 16:00:44,Valletta,1,2,5608,[]
bala41288,"COVID vaccines are not 100% effective but definitely works https://t.co/qmnvsAntkY 

https://t.co/2DoD0oFIxY… https://t.co/u2j6UGidXo",2021-06-24 15:53:27,"Chennai, India",0,0,265,[]
bylenasun,"To avoid a reprise of pandemic disruptions, educators are pushing hard in the next several weeks for mass inoculati… https://t.co/63P7xnFkrn",2021-06-24 15:52:57,"Washington, D.C.",5,1,19115,[]
SpecNews1Worc,"Vaccine equity clinics will continue in Worcester to reach communities hit hardest by the COVID-19 pandemic

Just 3… https://t.co/KaVbazMg8B",2021-06-24 15:41:54,Central Massachusetts,0,0,7958,[]
merinuh,if you have endometriosis and haven’t gotten the covid vaccine yet... think twice seriously. go on some endo forums… https://t.co/3KhJBg8pRX,2021-06-24 15:41:03,gaia $marinadonati,1,0,1398,[]
W_Nuclear_News,There are important lessons to be learned from the approaches that led to the rapid deployment of vaccines in the f… https://t.co/YzfhZy2VzB,2021-06-24 15:27:27,,1,0,41562,[]
Shamds3,@karenstollznow @ChicharronaDos They screwed things up in the beginning with this false god complex of eliminating… https://t.co/kkMGxxawHS,2021-06-24 15:23:39,,1,0,19,[]
An90Shadrin,@leonidvolkov There are 5G chips in the vaccine! Reptiloids are sponsoring the COVID-19 pandemic! Don’t simplify all these things!,2021-06-24 15:20:52,,2,0,1,[]
CPR4Truth,No one needs a vaccine for a disease that has a 99.97% full recovery rate using the worst of treatments. If treatme… https://t.co/xjLLkG6szC,2021-06-24 15:16:31,,1,0,36,[]
hayatghy,"After the pandemic, the Covid Vaccines hit the spotlight! 
There are many half truths floating around that led to m… https://t.co/yy6ve79vie",2021-06-24 15:04:18,"Guwahati, India",0,1,45,[]
BeavertonRX,We have extra Moderna COVID vaccine for ages 18 years and up today only! Let's get immunized and put this pandemic… https://t.co/aFyAi36e3q,2021-06-24 15:00:45,"Beaverton, Oregon",0,0,161,[]
myfairobserver,The ability to act globally and collectively in the public interest is precisely what is needed to solve so many of… https://t.co/j8cVzCtVF3,2021-06-24 15:00:02,"Mountain View, CA, USA",0,0,13840,[]
JamesDiamond0,"Another day, another chance to meet someone helping us out of the pandemic.

We've spoken to Gerwyn for our… https://t.co/QSFpKtlPmb",2021-06-24 15:00:01,"Bristol, England",4,1,724,[]
UnionBank,California small business owners are feeling hopeful as we emerge from the pandemic according to our recent Small B… https://t.co/CehHzytVIX,2021-06-24 15:00:01,"San Francisco, CA",0,0,12658,[]
IPEdmonton,"I say this at the risk of being called a Trudeau fan (as if!) again, but: I think arranging for this particular vac… https://t.co/YkDw8KqE35",2021-06-24 14:57:46,"Edmonton, Alberta, Canada",1,0,754,[]
LukasCholeva1,"@business The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine tech… https://t.co/IArnxWPPIK",2021-06-24 14:51:30,,0,0,30,[]
LukasCholeva1,"@Reuters The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine techn… https://t.co/dLRAFhgJio",2021-06-24 14:51:13,,0,0,30,[]
LukasCholeva1,"@ABC The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine technolog… https://t.co/NqKknv9OfU",2021-06-24 14:51:05,,0,0,30,[]
LukasCholeva1,"@CNBC The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine technolo… https://t.co/mVlWBBG66P",2021-06-24 14:50:50,,0,0,30,[]
LukasCholeva1,"@business The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine tech… https://t.co/QFbN8XOU4D",2021-06-24 14:50:33,,0,0,30,[]
LukasCholeva1,"@TheStreet @jimcramer @byKatherineRoss The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent… https://t.co/M04owsZu7H",2021-06-24 14:50:08,,0,0,30,[]
LukasCholeva1,"@ABC The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine technolog… https://t.co/sjLl2gMRKH",2021-06-24 14:49:55,,0,0,30,[]
LukasCholeva1,"@TheStreet The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine tec… https://t.co/yA8V2gLY29",2021-06-24 14:49:49,,0,0,30,[]
LukasCholeva1,"@CNN The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine technolog… https://t.co/pj9vQFY1Vz",2021-06-24 14:49:44,,0,0,30,[]
LukasCholeva1,"@FoxNews The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine techn… https://t.co/sbjz1ZY9vf",2021-06-24 14:49:33,,1,0,30,[]
LukasCholeva1,"@jimcramer The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine tec… https://t.co/qBJFc1WeBO",2021-06-24 14:49:24,,0,0,30,[]
GHS,"As @DrTedros said, the global inequity in #COVID19 vaccine distribution has resulted in a ""two-track pandemic.""

As… https://t.co/d8NWDGp1rV",2021-06-24 14:42:35,NY/Delhi/Rio/Beijing/Nairobi/Joburg/London,4,1,91465,['COVID19']
JohannaSzabo1,"@FlowerOfYouth @MJA_Editor @drkerrynphelps Mercola is an alternative medicine practitioner and an osteopath, not a… https://t.co/FTMmXRexXU",2021-06-24 14:41:20,"Sydney, Australia",1,1,50,[]
KC33536827,"$NVAX Multivalent. Best in class efficacy

“..Novavax Is Now the Best COVID-19 Vaccine...The mRNA Vaccines Are Extr… https://t.co/fYqcuPUIT1",2021-06-24 14:32:13,"İzmir, Türkiye",4,0,62,[]
FeminismInIndia,"The impact of the pandemic has not been gender neutral, and the fight against it cannot either. Placing gender at t… https://t.co/WBpKVscgR9",2021-06-24 14:30:00,India,1,0,47976,[]
DrJimRafferty,Just had my second covid vaccine. My experience was just as good this time in Gorseinon. It's been said many times… https://t.co/UEjofTBSXy,2021-06-24 14:29:58,,6,1,156,[]
RWMaloneMD,"The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better. Persistent hype around mRNA vaccine technology is… https://t.co/h3WYW4wKL6",2021-06-24 14:27:17,"Madison, VA",1037,363,47007,[]
pash22,"The mRNA Vaccines Are Extraordinary, but Novavax Is Even Better: Persistent hype around mRNA vaccine technology is… https://t.co/RPf7XZhM66",2021-06-24 14:21:49,United Kingdom,7,1,28327,[]
englishservic11,Vietnam will update its immigration policy for foreigners based on the pandemic situation and promote COVID-19 vacc… https://t.co/Fd5Zw8YmaZ,2021-06-24 14:10:12,"Hà Nội, Việt Nam",0,0,38,[]
SKastenbaum,"Apparently, there is an easier to manufacture, highly effective vaccine that could end the global Covid pandemic in… https://t.co/9SQjwW6dka",2021-06-24 14:06:39,New York,1,0,7866,[]
HealthCheck_in,Companies &amp; scientists are checking if the original #vaccine &amp; an extra booster dose will work against new #Covid v… https://t.co/igImFhtEtt,2021-06-24 14:00:22,"मुंबई, भारत",1,0,5845,"['vaccine', 'Covid']"
rrstar,"The program is unfunded, making it tough for bars to participate after spending the last year or more operating on… https://t.co/gGgwpHEWYs",2021-06-24 14:00:01,"Rockford, IL",2,1,12535,[]
caribbeannewsuk,#CUBA: Cuba and its scientists are celebrating in the midst of the country’s battle against the COVID-19 pandemic a… https://t.co/TtHmk2XcNd,2021-06-24 13:58:08,United Kingdom,4,1,9022,['CUBA']
Biotease,"Persistent hype around mRNA vaccine technology is now distracting us from other ways to end the pandemic
https://t.co/GzJ92O3XjC",2021-06-24 13:56:38,,3,2,31,[]
PoliticalPAT6,@SpaceXMR It’s the Covid-19 vaccine coming to save the pandemic,2021-06-24 13:47:26,,0,0,17,[]
thenotoriousmjc,@GraniteGeek This underscores the very real fact that COVID can catch you unawares even when you do all the right t… https://t.co/sDRG25cbo8,2021-06-24 13:43:01,The Granite State (NH),0,0,34,[]
Michael_Rudzik,"Looks like someone had a crystal ball!
https://t.co/zA9vCDJQyn https://t.co/x4RfyAD0O7",2021-06-24 13:41:23,"Staffordshire, UK",0,0,2650,[]
ADG_OnlineSOL,"We think we are done with the Pandemic, but the Pandemic is not done with us.
So we are in this together, and we wi… https://t.co/nuK3D9OUCv",2021-06-24 13:37:32,,2,0,536,[]
Michael_Rudzik,"looks like someone had a crystal ball!
https://t.co/zA9vCE1rWX https://t.co/x4RfyAlpWz",2021-06-24 13:37:15,"Staffordshire, UK",0,0,2650,[]
bazaartimes,Turkey has administered nearly 44.56M doses since commencing mass inoculation drive in January. #vaccine #turkey… https://t.co/i3a4JFrPz0,2021-06-24 13:32:50,"Istanbul, Turkey",0,0,1163,"['vaccine', 'turkey']"
Radio702,"Gauteng Provincial Command Council gives update on its response to the pandemic. Dr Mary Kawonga, chairperson of th… https://t.co/VK5M1ewSTR",2021-06-24 13:32:16,"Gauteng, South Africa",1,0,805147,[]
IndiaSpend,".@CEPIvaccines, global org funding vaccine development for epidemic viruses, is proposing to develop vaccines again… https://t.co/B08coE9JLQ",2021-06-24 13:30:04,Mumbai,3,0,62479,[]
igiftlife,"Vaccinations are the only long term solution to the problem of Covid-19, provided a majority of the population gets… https://t.co/JJbRdUIEXL",2021-06-24 13:22:07,"Pune, India",1,0,43,[]
MediaWiseMJ,"Your Thursday #pandemic update
https://t.co/7GlKjCZAJj
In #America they say there should no be no reason for anyone… https://t.co/fQcsmovGuG",2021-06-24 13:19:45,Bristol UK,1,0,1899,"['pandemic', 'America']"
BritishHeraldUK,"Third wave of COVID-19, shortage of vaccine- Africa struggling to tackle the pandemic https://t.co/wd6zC1vsbJ",2021-06-24 13:16:04,"London, United Kingdom",0,1,135795,[]
vishalgst5,"HINDUS NEED TO UNDERSTAND HOW DANGEROUS THIS PANDEMIC CAN BE

Philippines' President Rodrigo Duterte threatened to… https://t.co/rcMtLPu8y6",2021-06-24 13:13:40,,0,0,41,[]
